    0.705421447753906250E+02    0.119440257549285889E+03    0.969581186771392822E+01    0.465685755014419556E+02   -0.136226541591864638E+08   -0.618146350544150103E+01    1
    0.430096864700317383E+02    0.458096623420715332E+02    0.883468419313430786E+01    0.335020035505294800E+02   -0.136133135115316492E+08   -0.618396350544151829E+01    1
    0.763152480125427246E+02    0.150917840003967285E+03    0.758828669786453247E+01    0.484258830547332764E+02   -0.135139537875314280E+08   -0.618646350544152934E+01    1
    0.157885587215423584E+03    0.352077364921569824E+02    0.687969088554382324E+01    0.463585466146469116E+02   -0.134935435458126459E+08   -0.618896350544151730E+01    1
    0.116347754001617432E+03    0.168637728691101074E+03    0.867049455642700195E+01    0.345169067382812500E+02   -0.132773006273146924E+08   -0.619146350544153012E+01    1
    0.143227088451385498E+03    0.102346956729888916E+03    0.978038638830184937E+01    0.413798868656158447E+02   -0.131358797105315663E+08   -0.619396350544153673E+01    1
    0.108016788959503174E+03    0.196348047256469727E+03    0.123582270741462708E+02    0.291443288326263428E+02   -0.131228273466598503E+08   -0.619646350544151137E+01    1
    0.184445381164550781E+03    0.103528237342834473E+03    0.110227310657501221E+02    0.270707547664642334E+02   -0.130908063238500226E+08   -0.619896350544150465E+01    1
    0.728908419609069824E+02    0.160723793506622314E+03    0.788552820682525635E+01    0.386244744062423706E+02   -0.130091619674685746E+08   -0.620146350544151748E+01    1
    0.570526003837585449E+02    0.406442999839782715E+02    0.117974486947059631E+02    0.233615785837173462E+02   -0.129549314285399131E+08   -0.620396350544150987E+01    1
    0.162137639522552490E+03    0.879075050354003906E+02    0.115668949484825134E+02    0.245658129453659058E+02   -0.129345770911174975E+08   -0.620646350544149783E+01    1
    0.155113315582275391E+03    0.842433094978332520E+02    0.841433197259902954E+01    0.404450297355651855E+02   -0.129103189433045983E+08   -0.620896350544150710E+01    1
    0.182615518569946289E+03    0.181220221519470215E+03    0.133757686614990234E+02    0.211498230695724487E+02   -0.128366973385046609E+08   -0.621146350544150838E+01    1
    0.141352021694183350E+03    0.147117853164672852E+03    0.104478889703750610E+02    0.269633173942565918E+02   -0.127870106034141574E+08   -0.621396350544150700E+01    1
    0.106973433494567871E+03    0.158618342876434326E+03    0.774939984083175659E+01    0.421285778284072876E+02   -0.127445365903771464E+08   -0.621646350544150472E+01    1
    0.157071459293365479E+03    0.119741559028625488E+03    0.105887693166732788E+02    0.267688214778900146E+02   -0.126694877370107472E+08   -0.621896350544153709E+01    1
    0.158273446559906006E+03    0.672157168388366699E+02    0.758750528097152710E+01    0.408367305994033813E+02   -0.126694331365095228E+08   -0.622146350544152416E+01    1
    0.199509334564208984E+03    0.161546421051025391E+03    0.134349739551544189E+02    0.279363512992858887E+02   -0.126371886304555871E+08   -0.622396350544153076E+01    1
    0.192301726341247559E+03    0.837939143180847168E+02    0.126442685723304749E+02    0.246914863586425781E+02   -0.126038521051186025E+08   -0.622646350544153204E+01    1
    0.920835018157958984E+02    0.152170777320861816E+03    0.129914161562919617E+02    0.214933544397354126E+02   -0.125258398741133399E+08   -0.622896350544151112E+01    1
    0.473121881484985352E+02    0.191663885116577148E+03    0.137783807516098022E+02    0.217572867870330811E+02   -0.125019999878576230E+08   -0.623146350544149907E+01    1
    0.188217437267303467E+03    0.635776281356811523E+02    0.111352095007896423E+02    0.261921584606170654E+02   -0.124841823458896652E+08   -0.623396350544151101E+01    1
    0.408861637115478516E+02    0.131170201301574707E+03    0.148716714978218079E+02    0.175478279590606689E+02   -0.124381648110037334E+08   -0.623646350544152739E+01    1
    0.960959792137145996E+02    0.513023138046264648E+02    0.139143338799476624E+02    0.206580221652984619E+02   -0.124374102904039640E+08   -0.623896350544154199E+01    1
    0.156193470954895020E+03    0.910633802413940430E+02    0.109783592820167542E+02    0.255484193563461304E+02   -0.122744706073821951E+08   -0.624146350544154416E+01    1
    0.115301966667175293E+02    0.312938690185546875E+01    0.880013108253479004E+01    0.461016863584518433E+02   -0.122214735118516851E+08   -0.624396350544154188E+01    1
    0.854826450347900391E+02    0.963675737380981445E+02    0.111138519644737244E+02    0.466969490051269531E+02   -0.121485107830002401E+08   -0.624646350544154139E+01    1
    0.142307388782501221E+03    0.133704423904418945E+02    0.918983548879623413E+01    0.305316954851150513E+02   -0.120976444211532176E+08   -0.624896350544154089E+01    1
    0.120850956439971924E+03    0.147955513000488281E+03    0.106384044885635376E+02    0.263448268175125122E+02   -0.120001755756387860E+08   -0.625146350544151908E+01    1
    0.677770614624023438E+02    0.914447307586669922E+01    0.147201445698738098E+02    0.180236726999282837E+02   -0.119136389608086031E+08   -0.625396350544150437E+01    1
    0.358075976371765137E+02    0.105865681171417236E+03    0.103163614869117737E+02    0.247197747230529785E+02   -0.118790446724235937E+08   -0.625646350544151275E+01    1
    0.543625712394714355E+02    0.599486827850341797E+01    0.656867176294326782E+01    0.492431879043579102E+02   -0.117400743497458622E+08   -0.625896350544152913E+01    1
    0.187565088272094727E+02    0.937174081802368164E+02    0.120576006174087524E+02    0.204293638467788696E+02   -0.117368980140552148E+08   -0.626146350544153396E+01    1
    0.606357932090759277E+02    0.124998879432678223E+03    0.118321081995964050E+02    0.239660650491714478E+02   -0.117097041377568282E+08   -0.626396350544151304E+01    1
    0.325923085212707520E+02    0.704605817794799805E+02    0.696241647005081177E+01    0.373337686061859131E+02   -0.115850897261465602E+08   -0.626646350544151076E+01    1
    0.188488936424255371E+03    0.299718856811523438E+02    0.883346110582351685E+01    0.313260823488235474E+02   -0.115788959003777429E+08   -0.626896350544153069E+01    1
    0.160036647319793701E+03    0.115853905677795410E+02    0.132445523142814636E+02    0.187062412500381470E+02   -0.114662393231791146E+08   -0.627146350544152575E+01    1
    0.151760494709014893E+03    0.198346769809722900E+03    0.146418160200119019E+02    0.217700898647308350E+02   -0.114499508914931081E+08   -0.627396350544150305E+01    1
    0.152335059642791748E+03    0.947086811065673828E+01    0.661635875701904297E+01    0.446656703948974609E+02   -0.114409372616205327E+08   -0.627646350544151854E+01    1
    0.425394654273986816E+02    0.109280455112457275E+03    0.921238571405410767E+01    0.278420746326446533E+02   -0.114174124472855125E+08   -0.627896350544151893E+01    1
    0.393980979919433594E+02    0.177680015563964844E+02    0.750428527593612671E+01    0.335754930973052979E+02   -0.113735552720633000E+08   -0.628146350544150600E+01    1
    0.257214903831481934E+02    0.149720907211303711E+02    0.903904616832733154E+01    0.278841078281402588E+02   -0.113469007890620101E+08   -0.628396350544150373E+01    1
    0.733121156692504883E+02    0.616257548332214355E+02    0.964713603258132935E+01    0.318175941705703735E+02   -0.113336723492088076E+08   -0.628646350544151566E+01    1
    0.128316736221313477E+03    0.125950765609741211E+03    0.145796281099319458E+02    0.204699963331222534E+02   -0.113248871508400254E+08   -0.628896350544151872E+01    1
    0.815118670463562012E+02    0.804160833358764648E+01    0.740963995456695557E+01    0.386717349290847778E+02   -0.112874572355971411E+08   -0.629146350544151289E+01    1
    0.327097296714782715E+02    0.839715003967285156E+01    0.145635348558425903E+02    0.170260041952133179E+02   -0.112660472245774083E+08   -0.629396350544151328E+01    1
    0.199124741554260254E+03    0.736030340194702148E+02    0.142427641153335571E+02    0.215835034847259521E+02   -0.109319845737367943E+08   -0.629646350544151456E+01    1
    0.154196977615356445E+02    0.682072043418884277E+02    0.605650037527084351E+01    0.431780993938446045E+02   -0.109275306832979787E+08   -0.629896350544151140E+01    1
    0.168042337894439697E+03    0.718943953514099121E+02    0.131948724389076233E+02    0.166547894477844238E+02   -0.109002589547270704E+08   -0.630146350544151979E+01    1
    0.280582547187805176E+02    0.126662600040435791E+03    0.802147328853607178E+01    0.280263364315032959E+02   -0.108875907937736064E+08   -0.630396350544154327E+01    1
    0.187761163711547852E+03    0.980380892753601074E+02    0.873213261365890503E+01    0.282248586416244507E+02   -0.108611712038027495E+08   -0.630646350544153300E+01    1
    0.161483895778656006E+03    0.156439077854156494E+03    0.901651650667190552E+01    0.242313802242279053E+02   -0.108372214597096145E+08   -0.630896350544153339E+01    1
    0.157535994052886963E+03    0.322198271751403809E+02    0.117065763473510742E+02    0.185983628034591675E+02   -0.108352617519977391E+08   -0.631146350544152401E+01    1
    0.171193432807922363E+03    0.182430744171142578E+01    0.805404871702194214E+01    0.374615907669067383E+02   -0.107848971491864063E+08   -0.631396350544150398E+01    1
    0.181897592544555664E+03    0.125531804561614990E+03    0.989384293556213379E+01    0.223531514406204224E+02   -0.107380942300247215E+08   -0.631646350544151769E+01    1
    0.122066068649291992E+03    0.407523393630981445E+02    0.108296173810958862E+02    0.203439146280288696E+02   -0.107191353365112655E+08   -0.631896350544152607E+01    1
    0.168502175807952881E+03    0.641218066215515137E+02    0.984968036413192749E+01    0.214785724878311157E+02   -0.106059720929882210E+08   -0.632146350544152202E+01    1
    0.965606331825256348E+02    0.130952024459838867E+03    0.104186564683914185E+02    0.379012972116470337E+02   -0.104956176062264666E+08   -0.632396350544152774E+01    1
    0.161996495723724365E+03    0.116088008880615234E+03    0.589158028364181519E+01    0.460856616497039795E+02   -0.104586518846441507E+08   -0.632646350544152636E+01    1
    0.792106509208679199E+02    0.262622833251953125E+02    0.140994760394096375E+02    0.145638585090637207E+02   -0.104512528678025659E+08   -0.632896350544151876E+01    1
    0.176077628135681152E+03    0.882392287254333496E+02    0.810440540313720703E+01    0.260666549205780029E+02   -0.103844155756742116E+08   -0.633146350544152003E+01    1
    0.670925021171569824E+02    0.197286689281463623E+03    0.103368178009986877E+02    0.259995996952056885E+02   -0.103639941910279021E+08   -0.633396350544152309E+01    1
    0.533472299575805664E+01    0.859838604927062988E+02    0.622873753309249878E+01    0.430485814809799194E+02   -0.103357637572202012E+08   -0.633646350544152615E+01    1
    0.525119066238403320E+02    0.126287364959716797E+03    0.809559077024459839E+01    0.291472196578979492E+02   -0.103190639029838461E+08   -0.633896350544152920E+01    1
    0.198512923717498779E+03    0.563359260559082031E+01    0.761664927005767822E+01    0.473653674125671387E+02   -0.102929259446999282E+08   -0.634146350544152781E+01    1
    0.142266917228698730E+03    0.189785039424896240E+03    0.797104686498641968E+01    0.290582865476608276E+02   -0.102875996269355882E+08   -0.634396350544151222E+01    1
    0.118090701103210449E+03    0.997211933135986328E+01    0.103911289572715759E+02    0.210757583379745483E+02   -0.102642780357570928E+08   -0.634646350544149573E+01    1
    0.137818825244903564E+03    0.170063471794128418E+03    0.134116798639297485E+02    0.148081868886947632E+02   -0.102592776672429144E+08   -0.634896350544151034E+01    1
    0.480311512947082520E+02    0.157764863967895508E+03    0.579675078392028809E+01    0.362337857484817505E+02   -0.102563420368528161E+08   -0.635146350544150984E+01    1
    0.132143974304199219E+03    0.193655943870544434E+03    0.767392694950103760E+01    0.324763238430023193E+02   -0.102562250818348508E+08   -0.635396350544149158E+01    1
    0.257122755050659180E+02    0.348953485488891602E+02    0.947579830884933472E+01    0.209646165370941162E+02   -0.102168532560077198E+08   -0.635646350544149996E+01    1
    0.785515189170837402E+02    0.758789181709289551E+02    0.145693293213844299E+02    0.216226667165756226E+02   -0.101050191605887953E+08   -0.635896350544152256E+01    1
    0.148708808422088623E+03    0.162158167362213135E+03    0.885759025812149048E+01    0.219548970460891724E+02   -0.100885530900163539E+08   -0.636146350544152384E+01    1
    0.405812144279479980E+02    0.195483016967773438E+03    0.922007739543914795E+01    0.268050432205200195E+02   -0.100783931818055511E+08   -0.636396350544150557E+01    1
    0.391092061996459961E+02    0.768699049949645996E+02    0.713386505842208862E+01    0.287783473730087280E+02   -0.100146739606299009E+08   -0.636646350544150952E+01    1
    0.140977382659912109E+02    0.102121472358703613E+03    0.613922238349914551E+01    0.360552191734313965E+02   -0.100020404903093372E+08   -0.636896350544151346E+01    1
    0.488794088363647461E+02    0.139918613433837891E+03    0.712344467639923096E+01    0.283562302589416504E+02   -0.997955683979928493E+07   -0.637146350544153250E+01    1
    0.646699786186218262E+02    0.447158217430114746E+02    0.573940873146057129E+01    0.398001641035079956E+02   -0.997551575888588279E+07   -0.637396350544155155E+01    1
    0.152900302410125732E+03    0.134618437290191650E+03    0.106015187501907349E+02    0.182638376951217651E+02   -0.996064364410692081E+07   -0.637646350544152529E+01    1
    0.159813618659973145E+03    0.152980196475982666E+03    0.687506586313247681E+01    0.278746455907821655E+02   -0.992476933803408965E+07   -0.637896350544150614E+01    1
    0.169901061058044434E+03    0.640927910804748535E+02    0.135920155048370361E+02    0.138255596160888672E+02   -0.991365226722628623E+07   -0.638146350544151897E+01    1
    0.150044107437133789E+03    0.387576818466186523E+02    0.141636112332344055E+02    0.132882386445999146E+02   -0.990316166553100385E+07   -0.638396350544152380E+01    1
    0.477664470672607422E+02    0.198954451084136963E+03    0.128646782040596008E+02    0.202730715274810791E+02   -0.990068355939448252E+07   -0.638646350544151620E+01    1
    0.856301426887512207E+02    0.345970392227172852E+01    0.685849696397781372E+01    0.360389620065689087E+02   -0.988890555433693342E+07   -0.638896350544153080E+01    1
    0.186021792888641357E+03    0.167138850688934326E+03    0.120899051427841187E+02    0.157284140586853027E+02   -0.985468398435707018E+07   -0.639146350544153830E+01    1
    0.177173650264739990E+03    0.111684691905975342E+03    0.130361267924308777E+02    0.143577963113784790E+02   -0.985362540327402949E+07   -0.639396350544151737E+01    1
    0.118087530136108398E+01    0.874949455261230469E+02    0.114956858754158020E+02    0.214979648590087891E+02   -0.985294568286796845E+07   -0.639646350544152220E+01    1
    0.109242200851440430E+03    0.748455643653869629E+02    0.117784836888313293E+02    0.364797174930572510E+02   -0.980017496360088326E+07   -0.639896350544151460E+01    1
    0.128620553016662598E+03    0.107030177116394043E+03    0.115235424041748047E+02    0.343906491994857788E+02   -0.979292501598565653E+07   -0.640146350544150433E+01    1
    0.153045570850372314E+03    0.187142741680145264E+03    0.777176856994628906E+01    0.258145928382873535E+02   -0.975887813483149745E+07   -0.640396350544151272E+01    1
    0.145991384983062744E+03    0.167592990398406982E+03    0.888351470232009888E+01    0.205466926097869873E+02   -0.975301485665028729E+07   -0.640646350544151311E+01    1
    0.158893847465515137E+03    0.162688851356506348E+03    0.471395194530487061E+01    0.419894129037857056E+02   -0.970259543243220076E+07   -0.640896350544153304E+01    1
    0.121454000473022461E+01    0.122631859779357910E+03    0.625670313835144043E+01    0.401720553636550903E+02   -0.969848775684190169E+07   -0.641146350544155297E+01    1
    0.110646867752075195E+03    0.122071814537048340E+03    0.898136883974075317E+01    0.467970967292785645E+02   -0.965004775296260230E+07   -0.641396350544154892E+01    1
    0.922687768936157227E+02    0.583673715591430664E+02    0.834073126316070557E+01    0.364958643913269043E+02   -0.962712836235030554E+07   -0.641646350544152533E+01    1
    0.108219385147094727E+02    0.978690624237060547E+02    0.856529742479324341E+01    0.226125329732894897E+02   -0.961375992435387522E+07   -0.641896350544152039E+01    1
    0.845223784446716309E+02    0.200362801551818848E+02    0.814087808132171631E+01    0.218835681676864624E+02   -0.954543210136705823E+07   -0.642146350544151190E+01    1
    0.631419301033020020E+02    0.120690464973449707E+03    0.967994570732116699E+01    0.246218830347061157E+02   -0.946685368135196716E+07   -0.642396350544151495E+01    1
    0.174844253063201904E+03    0.132257425785064697E+03    0.665768355131149292E+01    0.265810787677764893E+02   -0.946007220061344095E+07   -0.642646350544152956E+01    1
    0.196996867656707764E+03    0.183469033241271973E+03    0.124804750084877014E+02    0.175835132598876953E+02   -0.939869599890750088E+07   -0.642896350544153616E+01    1
    0.523103475570678711E+02    0.199256157875061035E+03    0.711552053689956665E+01    0.334452390670776367E+02   -0.937684644133372791E+07   -0.643146350544153833E+01    1
    0.198214566707611084E+03    0.668874025344848633E+02    0.600493222475051880E+01    0.391251415014266968E+02   -0.933254806544097513E+07   -0.643396350544153695E+01    1
    0.144451558589935303E+03    0.802354335784912109E+02    0.708046853542327881E+01    0.383773982524871826E+02   -0.932454722345663235E+07   -0.643646350544153023E+01    1
    0.190694725513458252E+03    0.181585860252380371E+03    0.525953650474548340E+01    0.439536631107330322E+02   -0.929765620414135419E+07   -0.643896350544152440E+01    1
    0.135367107391357422E+03    0.395155906677246094E+02    0.464847743511199951E+01    0.478081822395324707E+02   -0.927333928443257883E+07   -0.644146350544153545E+01    1
